search_id,split,a,b,y,time_diff,distance_diff,intersection_weighted_diff,merge_weighted_diff,narrow_weighted_diff,turn_weighted_diff,consecutive_weighted_diff,child_100m_weighted_diff
688,train,1,0,0,-237.26980787681975,-1044.3011342084696,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
688,train,2,0,0,-92.73833763647906,623.7334991869502,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
689,test,0,1,1,-11.415531918304737,-801.8793612595491,0.0,38.64366143151952,-2.7857885977440677,-0.3,0.0,0.0
689,test,0,2,1,-148.0184657713387,-835.1434578206045,0.0,35.67061376514484,-7.683859227384744,-0.3,0.4,0.0
690,train,2,0,1,-0.3558977027955734,-968.1735432588266,0.0,0.0,-207.15185340033636,0.0,0.8333333333333333,-55.63932555336312
690,train,1,2,0,550.0122493463765,3260.432267242568,0.0,0.0,-43.68104723567516,0.0,0.16666666666666666,-74.30813732202803
691,test,0,1,0,552.3941024693386,428.34625064037846,0.19047619047619047,-1.3076376264616338,202.99816747501072,0.0,-1.0,4.71463290881415
691,test,1,2,1,16.277374845151257,915.6348853239683,0.38095238095238093,-17.451554063427725,-170.82632604090767,-0.2857142857142857,1.1428571428571428,17.10653854907097
692,test,0,1,1,-232.03311272943887,671.1739382158084,0.0,0.0,-0.0,0.0,-0.0,-0.0
692,test,2,0,0,30.265054136314802,205.54284114270376,-0.0,-0.0,0.0,0.0,0.0,0.0
693,train,1,0,1,-652.7929737085102,-710.3129163753601,0.0,-0.0,-234.54671576732463,0.2,-1.6666666666666665,-65.79351642378282
693,train,2,1,0,-202.47615059583097,94.00719925554586,0.0,-0.0,120.51658165118863,-0.2,1.0,0.0
694,train,1,0,0,113.47401894453111,558.2173524022073,0.5333333333333333,19.06161465427884,192.04721428459038,1.0,-0.0,12.625809772288244
694,train,2,0,0,422.8031304462069,1003.2207487202459,0.26666666666666666,28.45636908282889,89.2118870557375,0.3333333333333333,0.0,-2.0588708163353053
695,train,2,0,1,41.34091186458102,-63.242320078466946,0.2,0.0,-192.68874909713463,0.0,1.2,-0.0
695,train,1,2,0,472.8928586723313,1217.345972879073,-0.2,-0.0,93.95825791039498,-0.1,-0.3,-0.0
696,train,2,0,1,-245.38340419580857,-435.0472413689249,0.0,-0.0,0.0,-1.0,-0.0,-0.0
696,train,2,1,1,-339.0237361554882,-3268.951219412469,-0.0,-0.0,-0.0,-2.0,-0.0,-0.0
697,test,0,2,0,-29.86625415225228,381.9134220958081,0.0,-0.0,0.0,-0.0,-0.0,0.0
697,test,1,2,0,149.82069271358608,1026.8712047768104,0.0,-0.0,0.0,0.0,0.0,0.0
698,train,1,0,1,138.64648222594712,289.66559460227745,0.0,-0.0,-0.0,0.0,-0.0,-0.0
698,train,2,1,0,325.49081540371526,607.3517132937868,0.0,0.0,-0.0,-0.0,0.0,0.0
699,train,0,2,0,41.73621422624933,1033.4391321604166,-0.0,0.0,0.0,-0.6666666666666666,0.0,9.777980233083932
699,train,1,2,0,159.3904852693032,933.3208758525784,-0.0,0.0,0.0,-0.3333333333333333,0.0,-66.92756097247062
700,train,1,0,0,-239.39648689286508,523.4265175745445,0.0,115.60053921468628,-71.2470109013287,0.0,0.0,29.036272749560354
700,train,2,0,0,-146.40703180178838,190.5164955295627,-0.09523809523809523,-24.317765076619185,-45.6548987538416,0.047619047619047616,0.0,80.58505764685835
701,train,1,0,0,-52.578399722265885,357.871700235185,-0.2857142857142857,-103.85473350852794,194.65229443385226,0.5714285714285714,0.2857142857142857,50.581835101345426
701,train,0,2,1,-143.67753855225374,-482.28548889549256,-0.2857142857142857,55.47062147656886,-172.5996690974804,-0.38095238095238093,-0.19047619047619047,-11.417519606424513
702,validation,1,0,1,-760.1077977195371,-1654.099191430806,0.0,-0.0,-0.0,-3.0,-0.0,-0.0
702,validation,1,2,1,-432.2810762635138,388.8394961522017,-0.0,-0.0,-0.0,-1.0,-0.0,0.0
703,test,1,0,1,-30.2888179366156,103.23122356000022,-0.047619047619047616,-92.12813810056639,-50.8587899909564,-0.2857142857142857,0.0,97.10534746274011
703,test,1,2,1,24.88090887624321,807.7802195430727,-0.09523809523809523,-119.76612938307643,-26.244865552947747,0.0,0.2857142857142857,93.41949907427187
704,validation,0,1,1,314.3896847863663,1096.3195862118328,-0.0,0.0,0.0,0.0,-0.0,0.0
704,validation,0,2,1,-1.0411651943628613,-1127.3638745024273,-0.0,0.0,-0.0,0.0,0.0,0.0
705,train,1,0,1,-209.98255301103768,56.3383226746937,-0.5714285714285714,67.51678670361031,-56.099144715191585,0.23809523809523808,-0.14285714285714285,13.5788104353683
705,train,2,1,0,-314.6157222715271,-211.83013346167445,0.5714285714285714,31.43628946007074,9.287607204350154,0.0,0.09523809523809523,-47.532700429540064
706,train,2,0,1,232.77804758234674,-328.803598478029,-0.42857142857142855,-450.8650041895963,-16.473460672553074,0.0,-0.19047619047619047,91.43696463463624
706,train,2,1,1,-246.50857080498145,-312.72793855518194,-0.14285714285714285,218.42911839920615,-59.129889663822766,0.0,-0.09523809523809523,-86.82526797010809
707,train,0,2,0,-175.48237975938105,272.78378936195077,0.0,-0.0,0.0,0.0,-0.0,0.0
707,train,2,1,1,-233.54578115712184,-822.5215782405194,0.0,-0.0,-0.0,-0.0,0.0,-0.0
708,test,1,0,1,-39.23814882038448,-366.575031699153,0.0,50.69251274848227,-174.33752176961056,0.09523809523809523,-0.2857142857142857,7.860092791217183
708,test,1,2,1,-394.822001751401,-1041.107218437859,0.14285714285714285,-79.60634640105098,-81.72563647503365,0.0,-1.1428571428571428,-2.0152822959395453
709,train,1,0,0,31.293385570687065,449.8015316058618,-0.0,337.0245159047192,0.0,0.0,-0.0,256.4150107866116
709,train,0,2,1,-234.15522528624126,-1191.387187075221,0.0,-196.251172064039,-0.0,-0.0,0.0,-549.9926190070166
710,train,0,1,1,149.0752248573839,1421.2193667644415,0.0,-0.0,-0.0,-0.6666666666666666,-2.0,0.0
710,train,0,2,1,-249.20303615005525,1268.0275164048371,-0.0,-0.0,-0.0,-1.3333333333333333,-0.3333333333333333,0.0
711,train,1,0,0,42.64397687462122,128.164784127649,0.0,-0.0,0.0,0.0,0.0,511.382055794304
711,train,2,0,0,292.78267311885236,-1153.5341167150773,0.0,-0.0,0.0,0.0,0.0,287.135760404711
712,train,0,2,0,18.199448318415364,86.31474906444464,0.0,0.0,-0.0,0.0,0.0,47.385152824865415
712,train,1,2,0,-76.99512761208535,369.44961618585967,0.0,-0.0,0.0,0.0,-1.3333333333333333,28.02794063206131
713,train,1,0,0,426.8739443531904,2145.6594120788013,0.0,0.0,0.0,0.0,0.0,-0.0
713,train,2,0,0,825.6928307349968,2281.4858649008183,0.0,0.0,0.0,0.0,0.0,0.0
714,validation,1,0,0,59.058201241338224,1748.897560636064,-0.6666666666666666,0.0,0.0,0.0,0.0,136.7017433599527
714,validation,2,0,0,-143.2076611809032,530.8592385726174,1.3333333333333333,-0.0,-0.0,0.0,0.0,45.279074021615216
715,test,2,0,1,47.296675844867536,527.8436463324169,0.0,-0.0,-0.0,0.0,-0.0,-0.0
715,test,1,2,0,93.8114481426461,8.655043763372305,0.0,-0.0,0.0,-0.0,0.0,0.0
716,train,0,2,0,536.0148036546556,160.49331554289893,0.5,33.79091280842363,-0.0,0.0,0.0,0.0
716,train,2,1,1,65.8200286766521,423.9386264463792,1.0,300.5347874445679,0.0,-1.3333333333333333,0.0,0.0
717,train,1,0,1,134.47312980178754,331.89568429402243,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0
717,train,1,2,1,448.0451446657113,721.2594421308559,-1.0,0.0,0.0,-0.6666666666666666,0.0,0.0
718,test,0,1,1,9.509876451319997,-1148.6511885426198,0.0,-324.37412699564817,48.830274727208355,0.0,-0.26666666666666666,0.0
718,test,0,2,1,-172.88837496992494,-1950.0880772856117,-0.3333333333333333,-23.86488493533913,69.85991216049993,-0.2,0.0,0.0
719,train,2,0,1,133.81946445643155,246.6475928839211,-0.0,0.0,-0.0,0.0,0.0,2.6174585275620545
719,train,2,1,1,58.013704926176615,246.6475928839211,-0.0,0.0,0.0,0.0,-0.0,-42.82268345496457
720,test,2,0,1,-195.44086885707202,-819.4027708645467,-0.09523809523809523,-246.43539035528403,4.859668535111463,0.0,-0.42857142857142855,4.382746193300585
720,test,2,1,1,-12.325721407061792,251.34396959573814,0.0,155.12817353267462,-58.85251884438977,-0.2857142857142857,-0.2857142857142857,-5.338879187762336
721,train,0,1,1,-89.50016431147804,-515.0852172619825,0.0,-42.49052827948651,-8.70084301577556,0.0,-0.8571428571428571,0.0
721,train,2,0,0,121.5392783731698,237.39608384565554,0.0,22.880362868600763,-17.123453395912318,0.14285714285714285,0.2857142857142857,69.4781110567925
722,train,0,1,0,193.16088483236376,1680.8052658034903,0.0,0.0,0.0,0.0,0.0,514.3524996949506
722,train,2,1,0,378.5758371967894,914.4219209166195,0.0,0.0,0.0,0.0,0.0,620.005507905232
723,train,1,0,0,19.319492303190145,-2108.042771100825,-0.0,-0.0,-0.0,0.0,1.6666666666666665,0.0
723,train,2,0,0,740.3988481859451,-828.484946613451,-0.0,-0.0,-0.0,0.6666666666666666,2.333333333333333,0.0
724,train,1,0,0,-110.94674917738729,673.1736074021605,0.0,0.0,0.0,0.3333333333333333,0.0,-0.0
724,train,2,0,0,-157.01254952647855,663.022739546931,0.6666666666666666,0.0,0.0,0.0,-0.0,0.0
725,train,0,1,1,-867.0564091157676,-1208.1061701537947,-0.0,0.0,-0.0,-0.0,1.0,0.0
725,train,2,0,0,867.5002701392177,1152.8243575624383,0.0,0.0,0.0,0.0,1.0,0.0
726,train,2,0,1,-37.6884988613412,-15.872835803777434,0.0,-0.0,-0.0,0.0,0.0,-90.9019986131146
726,train,2,1,1,59.48085782584417,274.19775993515077,0.6666666666666666,-0.0,0.0,0.0,0.0,11.264630888370988
727,test,2,0,1,31.67573396062255,-1365.8191000197376,0.4,-62.674313220140284,-58.41159597376495,0.0,-0.0,47.22756091947872
727,test,1,2,0,430.8920596961309,777.4931185877667,-0.8,257.84570750475535,-47.64366090878251,-0.0,0.0,-47.53011313958518
728,test,2,0,1,-526.0974365009636,-761.2432626673435,0.0,-59.850931723630914,-49.28802593967102,0.0,0.13333333333333333,14.281972257273226
728,test,1,2,0,151.26716378003323,-621.3659520419355,0.0,-92.06078287432076,68.0883096238006,0.4,0.06666666666666667,6.547731133399581
729,train,1,0,1,327.61465239301936,895.8555216612986,-0.9523809523809523,-81.82289633520108,25.73991628032737,-0.2857142857142857,0.38095238095238093,27.49634325686022
729,train,1,2,1,7.171624527165591,1569.8544901527412,-0.47619047619047616,21.355858893545744,89.15698490015076,-0.2857142857142857,-0.19047619047619047,30.13815764828067
730,validation,0,2,0,21.32769594435183,1601.3487123791547,0.38095238095238093,87.64370705687007,89.47057567798798,-0.19047619047619047,0.7142857142857142,39.63481840023556
730,validation,2,1,1,342.0798669403215,331.37976318748133,0.0,-4.157314204197724,-10.504150425142809,-0.19047619047619047,0.23809523809523808,-77.08349826664158
731,train,1,0,0,42.9426762895211,122.01340102225822,0.0,91.33607508539326,0.0,0.0,1.0,43.93892435860383
731,train,0,2,1,-261.3501032060528,-342.5728026348256,0.0,-312.02505765549637,-0.0,0.0,0.5,-63.98469915871371
732,train,0,2,0,31.181282063650087,556.1773331228474,-0.047619047619047616,44.56558493611291,-47.08356321147648,0.2857142857142857,0.5714285714285714,1.1715244191957535
732,train,2,1,1,122.66996282923333,443.5444305848614,-0.047619047619047616,159.05014779834065,-84.82001143469982,-0.2857142857142857,-0.7142857142857142,16.078974826897948
733,train,1,0,1,-65.47597670781204,136.9929619689119,-0.0,0.0,0.0,0.0,0.0,-0.0
733,train,1,2,1,-527.4824806349694,72.50725365871494,-0.0,0.0,0.0,-0.0,0.0,-0.0
734,train,1,0,0,-52.95604964741517,51.02195766204477,-0.06666666666666667,429.6204284732303,-85.20331573430046,0.0,0.6000000000000001,0.0
734,train,0,2,1,-61.202968859939006,-939.8953409718943,-0.3333333333333333,-402.5091096116563,21.65462120748522,0.0,-0.2,-0.0
735,validation,0,2,0,-119.11400586442073,3014.259744089579,0.0,-0.0,0.0,0.6,1.6,52.96054509745451
735,validation,2,1,1,-232.45698248213694,-1790.1481057220226,0.4,-0.0,0.0,-0.6,-0.8,-86.26221306853972
736,train,2,0,1,37.336999248700096,816.1189264971517,0.0,0.0,0.0,0.0,0.0,0.0
736,train,2,1,1,111.1440274981017,816.1189264971517,0.0,0.0,0.0,-0.0,0.0,-0.0
737,validation,0,1,0,311.09206113253344,572.8237396377058,-0.19047619047619047,63.34201168866855,-29.42269720990548,0.0,-0.7142857142857142,43.68970649344876
737,validation,1,2,1,-204.40838248390332,489.72613751826793,0.38095238095238093,10.370702742454114,129.80925280914227,-0.47619047619047616,0.5714285714285714,-93.1737820723747
738,train,1,0,0,272.48002682793754,761.3594623394424,-0.6666666666666666,0.0,-0.0,0.0,-0.0,-0.0
738,train,2,0,0,3.0061880561638645,1088.9030187199874,0.0,-0.0,-0.0,0.3333333333333333,0.0,0.0
739,train,0,1,0,202.90685238729318,0.0,0.0,-0.0,-77.84176939639619,0.0,2.0,-0.0
739,train,1,2,1,8.90393463657108,-284.5668641388861,-0.0,-0.0,-83.9757474647262,-0.0,-1.3333333333333333,-0.0
740,test,2,0,1,-253.31364804545387,-696.451636691053,0.0,-0.0,60.3926136288452,-0.0,0.0,0.0
740,test,2,1,1,-433.4207918973428,-770.231644128236,0.0,0.0,43.07141614199372,-0.0,0.0,0.0
741,train,1,0,0,205.6762456345864,374.9017444553933,0.5,244.2391124517968,0.0,0.0,-0.0,-27.908977724285723
741,train,0,2,1,-114.92783831377318,-503.75487619124215,0.0,-101.31570177453064,-0.0,0.0,0.0,-20.960308389208883
742,validation,1,0,1,-79.91758142889148,-1741.7638929454788,-0.3333333333333333,0.0,-0.0,-0.0,-4.0,20.629259287931973
742,validation,1,2,1,-242.2334580393681,-1153.2117569989796,-1.3333333333333333,-0.0,-0.0,-0.0,-5.0,87.6142627548647
743,train,0,1,1,-479.1194727509727,-774.5902758865045,0.0,-261.15983170413506,0.0,0.0,0.0,-59.611780943000475
743,train,2,0,0,193.9448836927309,342.71639033273095,-0.0,517.7873635583946,0.0,-0.0,0.16666666666666666,74.75826878533638
744,train,1,0,0,-21.201845034987798,-185.9441655189712,0.0,42.9850775627242,0.0,-0.0,-0.0,-0.0
744,train,0,2,1,64.89207947066834,689.8018092753741,-0.0,183.72033152457487,0.0,0.0,0.0,0.0
745,train,0,1,0,-279.22210888058885,1438.6251367480527,0.0,-0.0,419.89574852679766,0.0,0.0,0.0
745,train,1,2,1,-376.2093925185486,-1577.6971107025965,-0.0,0.0,-1182.0970718284145,0.0,-0.0,-0.0
746,test,1,0,0,-113.73443743970051,674.5184030524078,-0.0,-0.0,0.0,0.0,-0.0,0.0
746,test,2,0,0,-83.6281868828653,636.0178656008857,-0.0,0.0,0.0,0.0,-0.0,0.0
747,train,0,1,1,-73.02977343782163,-906.720666849722,-1.0,-0.0,-0.0,0.0,0.0,0.0
747,train,0,2,1,-4.022943303769921,-702.7740752509399,-3.0,-0.0,-0.0,0.0,0.0,0.0
748,test,0,1,1,-308.6651841103553,-4959.711566610261,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
748,test,0,2,1,-200.3767559413959,-2595.9261572802743,-0.0,-0.0,0.0,0.0,-0.0,-0.0
749,train,2,0,1,247.74017155159925,1910.0503314989946,-0.1,0.0,-0.0,-0.2,-3.2,126.54916631903097
749,train,1,2,0,-114.90723945708748,335.5633407268897,0.30000000000000004,0.0,0.0,0.4,0.4,-97.6126890392335
750,train,2,0,1,-174.00260139474176,-270.4416517944519,0.0,-402.1334720103844,-0.0,0.0,-4.0,-0.0
750,train,1,2,0,-65.10401521860445,19.831046746260654,-0.0,1.4197876881546563,0.0,0.0,2.6666666666666665,0.0
751,test,1,0,1,-240.6110950807472,-1325.4976226342042,-0.2857142857142857,-527.5285252890051,-296.02507024307374,0.047619047619047616,-0.7142857142857142,-26.184917384725388
751,test,2,1,0,54.678580364517416,746.9285461831478,0.0,-39.531732887805234,81.42087016188172,-0.09523809523809523,0.7142857142857142,66.7012902257491
752,test,0,2,0,-338.60347074424425,-222.72196137038645,0.0,0.0,371.4367961538046,0.0,-0.6666666666666666,-0.0
752,test,2,1,1,152.9356911750785,-57.62083009644721,-0.0,-0.0,-697.9209218187317,0.0,0.6666666666666666,0.0
753,train,1,0,0,146.75651403743402,-72.46945166438309,0.0,-0.0,-0.0,0.0,0.0,33.266740635015424
753,train,0,2,1,-108.16533259172522,-205.54496780391173,-0.0,0.0,0.0,0.0,-0.0,28.140636061541898
754,train,1,0,0,178.9844459123742,1194.8075753664048,0.0,-0.0,0.0,-0.0,0.0,0.0
754,train,0,2,1,-48.50187895038471,-338.49999935369533,0.0,0.0,0.0,0.0,-0.0,0.0
755,validation,2,0,1,18.068201513495637,-1099.5800636146769,-1.3333333333333333,-258.7873094996733,-43.153738968420456,0.14285714285714285,-0.2857142857142857,60.631998759752555
755,validation,1,2,0,-54.52757615350049,918.9870229339158,-0.19047619047619047,1.7670065790983762,-40.41397606160995,0.2857142857142857,0.0,-27.788542527533114
756,train,0,1,0,132.04545027865248,343.88611021400357,0.0,563.5276054708481,1.1796842329370292,0.0,0.0,34.57875335652291
756,train,1,2,1,-78.07064903356928,-157.35965896137077,0.0,117.91141266756176,24.743936979761667,-0.0,-0.0,-45.0048672885943
757,train,2,0,1,-221.16031747666608,339.18626383253877,0.0,-74.54453240442315,-0.5414285806371936,0.3,-0.8,0.0
757,train,2,1,1,61.312059955533016,29.49738299052933,0.0,35.09219455186245,-168.01974690272107,-0.3,-1.0,0.0
758,test,1,0,1,-357.79308759139604,-334.41271981746377,0.0,-134.44742916094341,-301.7644535775524,-0.0,-0.3,58.1070787849344
758,test,1,2,1,-342.84088025277646,-507.5628750713131,0.0,-17.80793966369772,-230.39749590237585,-0.0,0.8999999999999999,-45.1858072846959
759,test,1,0,1,-133.4382030867979,1065.6612240385657,-0.0,-0.0,0.0,-0.0,0.0,-0.0
759,test,1,2,1,-18.277503105018127,1231.45878028288,-0.0,-0.0,0.0,0.0,0.0,0.0
760,train,0,1,1,70.24392547502885,692.0093216309924,0.0,-243.9970459188845,0.0,-0.0,1.0,0.0
760,train,0,2,1,-73.68294991154227,570.6183008383141,0.16666666666666666,-292.2807004228011,0.0,-0.0,0.5,0.0
761,train,0,1,0,-3.368309201183706,-1144.5817980845377,0.0,-0.0,0.0,-0.0,-0.0,0.0
761,train,2,1,0,71.68720517573456,-1893.4486652018977,0.0,0.0,0.0,-0.0,-0.0,0.0
762,test,0,1,0,-202.6036945602753,-1074.983238670764,0.0,-0.0,0.0,0.0,2.0,-0.0
762,test,2,1,0,-265.78096751127316,-1144.502160988156,0.0,-0.0,-0.0,0.0,5.0,-0.0
763,train,1,0,1,-514.7725368945145,-1365.7562107726399,-0.0,0.0,-363.93321750560636,-0.0,-5.333333333333333,-0.0
763,train,2,1,0,331.56752822540693,1911.4695785815939,0.0,0.0,135.53084739869,0.0,0.6666666666666666,-0.0
764,train,0,2,0,-51.9818457638421,-627.6894712472422,-0.0,0.0,185.07631510073315,0.0,-0.0,-0.0
764,train,1,2,0,-205.77459988871033,-960.8855456740002,-0.0,-0.0,570.2508794948085,0.0,-0.0,-0.0
765,test,2,0,1,-30.078831286954028,78.89053915578143,-0.2,-225.3120656098847,0.0,0.0,-0.4,0.0
765,test,1,2,0,-96.98608328724214,-388.4963856448894,0.2,49.22246342175199,0.0,0.0,0.4,0.0
766,train,0,2,0,179.67104389689484,681.141243630188,0.1,48.04625678290579,-0.0,1.2000000000000002,0.6,0.0
766,train,2,1,1,-256.3241160756304,-763.9310092548026,0.0,-276.22302792506855,-0.0,0.0,-0.3,-0.0
767,train,1,0,0,-72.66314177595575,-141.27056767586078,0.0,-28.65346778298474,0.0,0.0,-0.0,1.7477921455732954
767,train,0,2,1,70.11792683042523,103.31374425248555,0.0,98.71319366575926,-0.0,0.0,0.0,-30.43056184043237
768,train,1,0,1,-465.2549002196956,-1430.3667104146157,-1.0,-83.07856005281532,-58.19700053751088,-0.0,-0.2,-28.32005138316572
768,train,1,2,1,-162.42515543653667,-1577.1140646217386,-0.4,-256.9626503648723,-38.124821741276655,-0.0,-0.13333333333333333,-3.6656319835704685
769,train,0,1,0,129.24772562965853,867.4163628548231,0.0,0.0,0.0,0.0,-0.0,0.0
769,train,1,2,1,-16.124833546787386,-207.29387489025703,0.0,0.0,-0.0,0.0,0.0,0.0
770,train,2,0,1,41.68647606508364,693.1313328673523,0.0,48.31629705754813,-57.22687791876017,0.0,-0.19047619047619047,8.383088160094053
770,train,2,1,1,-56.97252876918151,-502.702304428969,0.0,-108.63896124341005,-13.044306342208284,0.2857142857142857,-0.9523809523809523,-63.26743068744507
771,train,0,1,1,-9.630300294074061,-814.1168492631491,-0.26666666666666666,-0.0,-4.04166414568643,-0.13333333333333333,-0.4,92.42009725574384
771,train,2,0,0,46.29339287573799,748.839193664599,-0.26666666666666666,0.0,18.169094381149883,0.0,0.4,-64.29458633782568
772,train,1,0,1,156.7293116217454,968.8683327137242,0.0,0.0,0.0,0.0,-0.0,0.0
772,train,2,1,0,350.49895832418395,-868.4838250388666,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
773,train,0,1,0,-550.7431807185401,101.13925441593346,0.6666666666666666,0.0,0.0,-0.6666666666666666,-0.0,-0.0
773,train,2,1,0,-427.2007425342131,570.167362235461,2.0,-0.0,0.0,-0.3333333333333333,-0.0,0.0
774,train,2,0,1,-29.48473277185076,392.4783400060801,0.0,-387.05915481641705,0.0,0.0,0.3333333333333333,0.0
774,train,2,1,1,109.6747044425685,97.88685305571289,0.0,-548.5911853395058,0.0,0.16666666666666666,-1.3333333333333333,-0.0
775,train,0,1,1,-480.4290420974762,1253.8473520067237,-0.2,-0.0,4.793644783732657,0.0,-2.4000000000000004,-48.34783608483065
775,train,0,2,1,-9.097522897475983,1242.1782386044088,0.0,-0.0,14.128111353269038,0.0,-1.6,-27.439429773260155
776,train,2,0,1,114.26022022081531,143.40572866598086,-0.3333333333333333,-0.0,-0.0,0.3333333333333333,0.0,0.0
776,train,1,2,0,572.7686270485092,109.32970791599928,1.0,-0.0,0.0,0.0,3.0,-0.0
777,validation,2,0,1,199.99087706100784,-204.60511922270598,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
777,validation,2,1,1,28.956181970197576,-420.92225508202137,-0.0,0.0,-0.0,0.0,-0.0,0.0
778,train,2,0,1,-323.05308772972154,-1244.0994397656254,0.0,14.404301818817286,-5.988198485932533,-0.0,-0.6666666666666666,61.3408956748149
778,train,2,1,1,-953.1308912437219,-2046.6432283030358,-0.26666666666666666,-80.0822954928146,1.216593312931612,-0.0,-0.5333333333333333,61.3408956748149
779,train,0,1,0,108.37973110849941,161.77802663841703,0.4,0.0,250.22543596656345,0.0,0.4,-26.269308593120684
779,train,1,2,1,33.90622070087653,384.00945742206477,-0.2,-0.0,-110.68342142643083,0.26666666666666666,-0.13333333333333333,5.004118865196343
780,train,0,1,1,46.30930844882457,168.5300071598781,0.0,0.0,0.0,0.0,0.0,-0.0
780,train,2,0,0,146.50067443823434,139.52700332491895,0.0,-0.0,-0.0,0.0,0.0,0.0
781,train,1,0,1,-0.6787176932189141,-644.2440301513266,-0.0,-0.0,-0.0,0.0,0.0,0.0
781,train,2,1,0,-69.53195509648617,-467.3611262252293,-0.0,0.0,-0.0,0.0,0.0,0.0
782,train,2,0,1,-247.69666782611034,85.48639009451881,0.0,-0.0,-0.0,-0.5,0.3333333333333333,-0.0
782,train,1,2,0,268.9461870128257,87.57150732078617,0.3333333333333333,0.0,0.0,0.0,-0.6666666666666666,0.0
783,train,1,0,1,105.1672337124013,215.44643525144238,0.0,0.0,0.0,-0.0,-0.0,0.0
783,train,1,2,1,-171.23792241279216,1054.8993625316089,0.0,0.0,-0.0,-0.0,0.0,0.0
784,validation,0,2,0,613.6844448528176,481.1089325708126,0.0,-47.47234302014347,-0.0,-0.0,0.0,-0.0
784,validation,2,1,1,171.75175403969735,81.05224424208336,0.0,-234.68291132215268,-0.0,-0.0,-0.0,0.0
785,train,0,2,0,523.8688219039293,674.4017969850702,0.0,-0.0,-0.0,0.0,0.0,499.75326503271856
785,train,1,2,0,96.03557609295888,-1416.5223329655664,-0.0,-0.0,-0.0,0.0,-0.0,615.1358524400574
786,train,1,0,1,-124.91887482591358,-1473.4031280808213,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
786,train,1,2,1,182.9485457438003,-986.1013150747322,-0.0,-0.0,-0.0,0.0,-0.0,0.0
787,test,0,2,0,19.663607557896285,977.8052694214102,0.0,116.83447390149031,-0.0,-0.4,0.8999999999999999,-0.0
787,test,2,1,1,203.5637367428386,-1672.4331427544048,-0.4,-146.21888872223994,0.0,0.2,-1.2,-0.0
788,train,1,0,0,762.7097511994147,1648.649177068629,0.0,0.0,0.0,0.0,0.0,0.0
788,train,0,2,1,96.34090239212259,336.31262219340806,0.0,-0.0,0.0,0.0,-0.0,-0.0
789,train,0,1,1,-221.7420844890913,-1063.9215195404454,0.0,-178.0909645358881,0.0,0.2,-0.3333333333333333,-32.26015907654089
789,train,0,2,1,-59.89565825221658,-319.9157020894263,-0.3333333333333333,39.25768529770894,0.0,0.2,-0.2,-65.36862768169586
790,train,0,1,0,-160.53001575900373,-1310.5905990590572,-0.0,-0.0,0.0,-0.0,0.0,-0.0
790,train,2,1,0,1084.5047540775427,756.7246506400943,-0.0,-0.0,0.0,-0.0,0.0,-0.0
791,train,1,0,0,275.95496716378887,34.482799898709345,-0.0,0.0,0.0,0.0,-0.0,0.0
791,train,2,0,0,98.59821431384103,254.19988705193555,0.0,0.0,-0.0,0.0,-0.0,-0.0
792,test,1,0,0,-256.3152763095047,-868.9166054405778,0.0,-0.0,0.0,-0.0,-0.0,0.0
792,test,0,2,1,487.95122002413154,320.72927603309836,0.6666666666666666,0.0,-0.0,0.0,0.0,-191.9236210006498
793,test,1,0,0,149.02027811027403,321.5367275282415,0.6,0.0,99.12863045968662,0.0,0.4,-0.0
793,test,0,2,1,-239.04986141766165,112.75545702788895,0.0,-0.0,19.413515207083194,0.0,-0.8,-0.0
794,train,2,0,1,-34.676142800365824,-1080.2142773582118,0.0,0.0,0.0,0.0,0.0,-136.38717425970913
794,train,1,2,0,-81.40182095264936,1360.6861459736028,-0.0,0.0,-0.0,-0.6666666666666666,-0.0,345.0464113369176
795,train,1,0,0,-91.83566959342647,1349.9093126207854,0.0,0.0,0.0,0.0,0.0,0.0
795,train,0,2,1,-235.56316884721377,264.8493230096374,0.0,0.0,0.0,0.0,0.0,-0.0
796,train,1,0,1,-345.27880836305883,-1616.6829601439567,0.3333333333333333,-201.44945361524674,-339.3275535783755,-0.0,0.5333333333333333,-6.095149989503817
796,train,2,1,0,24.613929415826306,636.8302345915963,-0.26666666666666666,288.27373343685053,-16.82139543243401,0.0,-1.6,65.48536038238977
797,validation,0,1,0,112.75142508272222,636.024072741212,0.0,0.0,0.0,0.0,0.0,0.0
797,validation,2,1,0,176.29265397150573,543.0605291774809,0.0,-0.0,-0.0,0.0,-0.0,0.0
798,test,1,0,0,-38.0765729526434,324.5621800601971,0.0,0.0,0.0,-0.0,0.0,-58.598360346401975
798,test,0,2,1,-10.81076903520028,454.8116481240886,0.0,-0.0,-0.0,0.0,-0.0,-144.04873738013464
799,validation,1,0,1,-99.73151959086715,-408.3331700975932,-0.5714285714285714,-182.9100458525454,-46.683606704526206,-0.2857142857142857,0.19047619047619047,-16.85671083162191
799,validation,1,2,1,-160.55850183420853,-856.3798447926538,-0.38095238095238093,-191.71113475174695,-33.857866046721206,0.0,0.09523809523809523,7.8931810291828395
